0.37156,0.26482
0.26482,0.553287
0.553287,0.138835
0.138835,0.534771
0.534771,0.767341
0.767341,0.329217
0.329217,0.570313
0.570313,0.652028
0.652028,0.343182
0.343182,0.69365
0.69365,0.981324
0.981324,0.558633
0.558633,0.883277
0.883277,0.674642
0.674642,0.855255
0.855255,0.876485
0.876485,0.173696
0.173696,0.48177
0.48177,0.775817
0.775817,0.492661
0.492661,0.732627
0.732627,0.194388
0.194388,0.172674
0.172674,0.831159
0.831159,0.672954
0.672954,0.362907
0.362907,0.997736
0.997736,0.881577
0.881577,0.0288125
0.0288125,0.224337
0.224337,0.530162
0.530162,0.927365
0.927365,0.794902
0.794902,0.463382
0.463382,0.265246
0.265246,0.1213
0.1213,0.872779
0.872779,0.174397
0.174397,0.294676
0.294676,0.711425
0.711425,0.152554
0.152554,0.887153
0.887153,0.540313
0.540313,0.964991
0.964991,0.117761
0.117761,0.381021
0.381021,0.43962
0.43962,0.577503
0.577503,0.951902
0.951902,0.782331
0.782331,0.0579194
0.0579194,0.701106
0.701106,0.794545
0.794545,0.288108
0.288108,0.581702
0.581702,0.547187
0.547187,0.686184
0.686184,0.242844
0.242844,0.785613
0.785613,0.612792
0.612792,0.651776
0.651776,0.868861
0.868861,0.294377
0.294377,0.937898
0.937898,0.687088
0.687088,0.610478
0.610478,0.113743
0.113743,0.862764
0.862764,0.410798
0.410798,0.629226
0.629226,0.560606
0.560606,0.420654
0.420654,0.90667
0.90667,0.0738164
0.0738164,0.171041
0.171041,0.829944
0.829944,0.737874
0.737874,0.0670285
0.0670285,0.400744
0.400744,0.612089
0.612089,0.457554
0.457554,0.130616
0.130616,0.0184011
0.0184011,0.473482
0.473482,0.227774
0.227774,0.969535
0.969535,0.755346
0.755346,0.141231
0.141231,0.740281
0.740281,0.78501
0.78501,0.991971
0.991971,0.171757
0.171757,0.53783
0.53783,0.57897
0.57897,0.340525
0.340525,0.732647
0.732647,0.830503
0.830503,0.0408149
0.0408149,0.331849
0.331849,0.107471
0.107471,0.325437
0.325437,0.477142
0.477142,0.0129112
0.0129112,0.22146
0.22146,0.116533
0.116533,0.188158
0.188158,0.317538
0.317538,0.711802
0.711802,0.198779
0.198779,0.911042
0.911042,0.387754
0.387754,0.95901
0.95901,0.716341
0.716341,0.324678
0.324678,0.550245
0.550245,0.659591
0.659591,0.482793
0.482793,0.790657
0.790657,0.830076
0.830076,0.210171
0.210171,0.813372
0.813372,0.677116
0.677116,0.6381
0.6381,0.798687
0.798687,0.627439
0.627439,0.0570797
0.0570797,0.0206654
0.0206654,0.445058
0.445058,0.399332
0.399332,0.122468
0.122468,0.738814
0.738814,0.908518
0.908518,0.695641
0.695641,0.38189
0.38189,0.878256
0.878256,0.246849
0.246849,0.248478
0.248478,0.696106
0.696106,0.234297
0.234297,0.892433
0.892433,0.768789
0.768789,0.480929
0.480929,0.588549
