0.491365,0.490421
0.490421,0.380693
0.380693,0.409057
0.409057,0.821253
0.821253,0.31845
0.31845,0.181636
0.181636,0.814016
0.814016,0.610097
0.610097,0.243913
0.243913,0.708327
0.708327,0.669442
0.669442,0.843698
0.843698,0.999459
0.999459,0.0257835
0.0257835,0.658025
0.658025,0.981772
0.981772,0.802735
0.802735,0.722876
0.722876,0.488117
0.488117,0.944345
0.944345,0.966321
0.966321,0.802991
0.802991,0.0262355
0.0262355,0.803101
0.803101,0.128779
0.128779,0.771869
0.771869,0.936023
0.936023,0.155048
0.155048,0.333457
0.333457,0.457647
0.457647,0.386867
0.386867,0.825077
0.825077,0.427553
0.427553,0.809844
0.809844,0.575584
0.575584,0.996205
0.996205,0.704965
0.704965,0.994534
0.994534,0.849168
0.849168,0.479035
0.479035,0.465671
0.465671,0.0564382
0.0564382,0.80505
0.80505,0.519744
0.519744,0.488228
0.488228,0.38229
0.38229,0.629751
0.629751,0.949825
0.949825,0.885989
0.885989,0.190309
0.190309,0.239741
0.239741,0.385465
0.385465,0.270146
0.270146,0.42255
0.42255,0.663361
0.663361,0.338947
0.338947,0.161681
0.161681,0.104911
0.104911,0.709157
0.709157,0.484259
0.484259,0.342854
0.342854,0.0273515
0.0273515,0.386418
0.386418,0.972917
0.972917,0.237891
0.237891,0.183385
0.183385,0.190315
0.190315,0.684583
0.684583,0.290934
0.290934,0.222715
0.222715,0.593956
0.593956,0.835711
0.835711,0.922782
0.922782,0.0078611
0.0078611,0.171839
0.171839,0.150474
0.150474,0.0111
0.0111,0.425461
0.425461,0.0247313
0.0247313,0.573874
0.573874,0.615612
0.615612,0.55218
0.55218,0.968449
0.968449,0.377399
0.377399,0.910321
0.910321,0.412133
0.412133,0.581629
0.581629,0.963872
0.963872,0.097162
0.097162,0.915093
0.915093,0.856002
0.856002,0.312809
0.312809,0.364998
0.364998,0.729379
0.729379,0.0251244
0.0251244,0.911935
0.911935,0.665698
0.665698,0.610972
0.610972,0.494223
0.494223,0.249997
0.249997,0.896478
0.896478,0.00508408
0.00508408,0.471361
0.471361,0.0417211
0.0417211,0.411529
0.411529,0.13069
0.13069,0.206378
0.206378,0.770971
0.770971,0.79562
0.79562,0.81289
0.81289,0.313268
0.313268,0.52893
0.52893,0.657207
0.657207,0.235246
0.235246,0.278897
0.278897,0.81923
0.81923,0.0401804
0.0401804,0.284752
0.284752,0.978978
0.978978,0.581462
0.581462,0.575571
0.575571,0.430235
0.430235,0.134584
0.134584,0.450937
0.450937,0.0480738
0.0480738,0.261282
0.261282,0.0889059
0.0889059,0.511471
0.511471,0.532514
0.532514,0.162685
0.162685,0.635184
0.635184,0.0823487
0.0823487,0.942748
0.942748,0.540003
0.540003,0.180534
0.180534,0.483316
0.483316,0.370354
0.370354,0.374395
0.374395,0.396971
0.396971,0.659566
0.659566,0.276991
0.276991,0.344735
0.344735,0.255428
0.255428,0.0925657
0.0925657,0.538103
0.538103,0.876191
0.876191,0.661749
0.661749,0.262096
0.262096,0.39361
0.39361,0.186702
0.186702,0.0316665
0.0316665,0.794535
0.794535,0.891776
0.891776,0.489281
0.489281,0.941271
0.941271,0.656682
0.656682,0.509178
0.509178,0.662606
0.662606,0.711081
0.711081,0.683326
0.683326,0.169584
0.169584,0.950247
0.950247,0.903448
0.903448,0.192261
