0.979925,0.686134
0.686134,0.917704
0.917704,0.979218
0.979218,0.248537
0.248537,0.815005
0.815005,0.394262
0.394262,0.369112
0.369112,0.331359
0.331359,0.0259014
0.0259014,0.412718
0.412718,0.0268648
0.0268648,0.603201
0.603201,0.0559604
0.0559604,0.470956
0.470956,0.307493
0.307493,0.702201
0.702201,0.656985
0.656985,0.518399
0.518399,0.0144711
0.0144711,0.793977
0.793977,0.793643
0.793643,0.285462
0.285462,0.554642
0.554642,0.502003
0.502003,0.975453
0.975453,0.913499
0.913499,0.405615
0.405615,0.924165
0.924165,0.260662
0.260662,0.461773
0.461773,0.17183
0.17183,0.249695
0.249695,0.670594
0.670594,0.0342632
0.0342632,0.268537
0.268537,0.152726
0.152726,0.520277
0.520277,0.0565795
0.0565795,0.1777
0.1777,0.204759
0.204759,0.134789
0.134789,0.314756
0.314756,0.694657
0.694657,0.699287
0.699287,0.776239
0.776239,0.293717
0.293717,0.826407
0.826407,0.832101
0.832101,0.600991
0.600991,0.638563
0.638563,0.457292
0.457292,0.308654
0.308654,0.306591
0.306591,0.332919
0.332919,0.107312
0.107312,0.410525
0.410525,0.137899
0.137899,0.343675
0.343675,0.817679
0.817679,0.25445
0.25445,0.962973
0.962973,0.491983
0.491983,0.686042
0.686042,0.785054
0.785054,0.457308
0.457308,0.479063
0.479063,0.425559
0.425559,0.806646
0.806646,0.691593
0.691593,0.906354
0.906354,0.253598
0.253598,0.645362
0.645362,0.298926
0.298926,0.0312255
0.0312255,0.380093
0.380093,0.27603
0.27603,0.0773322
0.0773322,0.300063
0.300063,0.680974
0.680974,0.912674
0.912674,0.590887
0.590887,0.651882
0.651882,0.997564
0.997564,0.590677
0.590677,0.432555
0.432555,0.462157
0.462157,0.383954
0.383954,0.123804
0.123804,0.390335
0.390335,0.863142
0.863142,0.524876
0.524876,0.37769
0.37769,0.277579
0.277579,0.44778
0.44778,0.301229
0.301229,0.457957
0.457957,0.73386
0.73386,0.244464
0.244464,0.38566
0.38566,0.640321
0.640321,0.809782
0.809782,0.576394
0.576394,0.487786
0.487786,0.798921
0.798921,0.340018
0.340018,0.0058667
0.0058667,0.677468
0.677468,0.486779
0.486779,0.299604
0.299604,0.790418
0.790418,0.98654
0.98654,0.271592
0.271592,0.254447
0.254447,0.0241614
0.0241614,0.555644
0.555644,0.540526
0.540526,0.383295
0.383295,0.178961
0.178961,0.562222
0.562222,0.9057
0.9057,0.935331
0.935331,0.312087
0.312087,0.629648
0.629648,0.837188
0.837188,0.59539
0.59539,0.437811
0.437811,0.484803
0.484803,0.558878
0.558878,0.682334
0.682334,0.126418
0.126418,0.430721
0.430721,0.177535
0.177535,0.55201
0.55201,0.730565
0.730565,0.0676972
0.0676972,0.601638
0.601638,0.335831
0.335831,0.863432
0.863432,0.0175194
0.0175194,0.776193
0.776193,0.134662
0.134662,0.42911
0.42911,0.329471
0.329471,0.0529562
0.0529562,0.870284
0.870284,0.849297
0.849297,0.315407
0.315407,0.982181
0.982181,0.54262
0.54262,0.0983991
0.0983991,0.0461447
0.0461447,0.153536
0.153536,0.315996
0.315996,0.207472
0.207472,0.136187
0.136187,0.95033
0.95033,0.33196
0.33196,0.190044
0.190044,0.270287
0.270287,0.566419
0.566419,0.648256
0.648256,0.775836
0.775836,0.000317459
0.000317459,0.746342
0.746342,0.263396
0.263396,0.201383
0.201383,0.0193729
0.0193729,0.942059
0.942059,0.750737
0.750737,0.85908
0.85908,0.127251
0.127251,0.318777
0.318777,0.850239
0.850239,0.713981
0.713981,0.565165
0.565165,0.164862
0.164862,0.814437
0.814437,0.22359
0.22359,0.0821378
0.0821378,0.697863
0.697863,0.526635
0.526635,0.659485
0.659485,0.404745
0.404745,0.319077
0.319077,0.424482
0.424482,0.273839
0.273839,0.92191
0.92191,0.889378
0.889378,0.388586
0.388586,0.703292
0.703292,0.499285
0.499285,0.741923
0.741923,0.244772
0.244772,0.241423
0.241423,0.0776526
0.0776526,0.00921138
0.00921138,0.996895
0.996895,0.9842
0.9842,0.647477
0.647477,0.106074
0.106074,0.0593221
0.0593221,0.164275
0.164275,0.745672
0.745672,0.599793
0.599793,0.0173499
0.0173499,0.592387
0.592387,0.0618512
0.0618512,0.175911
0.175911,0.643836
0.643836,0.348761
0.348761,0.55946
0.55946,0.743282
0.743282,0.424745
0.424745,0.61623
0.61623,0.553448
0.553448,0.0182026
0.0182026,0.619098
0.619098,0.937822
0.937822,0.99209
0.99209,0.694154
0.694154,0.442612
0.442612,0.103039
0.103039,0.874815
0.874815,0.744096
0.744096,0.512001
0.512001,0.230699
0.230699,0.215716
0.215716,0.901844
0.901844,0.115916
0.115916,0.0859623
0.0859623,0.597911
0.597911,0.199013
0.199013,0.673288
0.673288,0.832407
0.832407,0.240947
0.240947,0.574795
0.574795,0.516561
0.516561,0.361131
0.361131,0.0446376
0.0446376,0.996031
0.996031,0.00775884
0.00775884,0.0786537
0.0786537,0.461974
0.461974,0.624956
0.624956,0.512368
0.512368,0.954488
0.954488,0.7386
0.7386,0.594402
0.594402,0.191829
0.191829,0.590129
0.590129,0.475121
0.475121,0.389941
0.389941,0.164286
0.164286,0.338699
0.338699,0.471812
0.471812,0.0453784
0.0453784,0.828909
0.828909,0.637507
0.637507,0.989036
0.989036,0.74051
0.74051,0.117822
0.117822,0.253721
0.253721,0.43301
0.43301,0.578775
0.578775,0.934449
0.934449,0.238064
0.238064,0.651608
0.651608,0.535288
0.535288,0.349934
0.349934,0.270257
0.270257,0.8619
0.8619,0.552851
0.552851,0.167622
0.167622,0.553997
0.553997,0.768836
0.768836,0.926435
0.926435,0.43047
0.43047,0.420697
0.420697,0.172923
